,id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
5445,176906,overnight charge dead battery,1,0,0,0,0,0,0,0
1129,281864,2015 Leaf. Charged after failing with No Charge 2 Charge card. I planned and registered in advance too. Still had to load the GreenLots app & give a payment again. $7 per hour. Only used 25 minutes.,1,0,0,1,0,0,0,1
9954,44403,Blink still has not fixed the card reader in the second charger. ,1,0,0,0,0,1,0,0
1651,270027,QC down,1,0,0,0,0,0,0,0
1126,281913,Unplugged a leaf that was done charging. Current dropped to 22 amps-4kW due to low voltage. ,0,0,0,0,1,0,1,1
9635,51350,Do I need to purchase a Chargepoint card even if the actual charging is free?,0,0,0,1,1,0,0,0
5486,175616,Thanks Wellesley!,0,0,0,0,0,1,0,0
736,290948,Pay with PlugShare. Super easy!!!,0,0,0,1,0,0,0,0
3873,214960,Charges BMW i3 with SAE Combo DCFC.  All is fine.,1,0,0,0,0,0,0,0
2423,249411,Very nice chargers. The two Tesla HPWCs have extra long cords in case an ICE blocks a space. DLM is our favorite market!,1,0,1,0,0,0,0,1
3489,223180,Temp error message on charger. Tried to get guard to cycle power but he insisted on turning off for 20 minutes. Thanks for that. Hope Street charger now.,1,0,0,0,0,0,0,0
2615,244441,Using one of the SAE Combo chargers.,1,0,0,0,0,0,0,0
7354,122897,"I pulled in about a month ago and asked a Tesla employee who was wrapping up a test drive if I could use the charger. She said sure, it's first come, first served. I then specifically asked are there any limits how long I can charge? She said nope. I said gee that's different than it used to be here, and she said yep.  So maybe things have changed, or, this employee didn't know what she was talking about.",0,0,0,0,0,1,0,0
7712,98201,Had a great lunch and charged my volt at same time. Cant get any better than that.,1,0,0,0,0,1,0,0
4563,199265,Schneider Electric has replaced the original charging station with newer technology at this location.,1,0,0,0,0,0,0,0
7003,139996,Works great! No cell signal here but they have free WiFi. Great BBQ in a trailer next door.,1,0,0,0,0,1,0,0
5912,165148,"Turn into the Courtyard Marriott entrance. Charging station in down the ramp on the left by the Hotel Garage entrance. For restaurants - walk to the hotel garage elevator, go up and out the front of the hotel, turn left and go to the ramp at the far end of the hotel parking lot to take you to the Olive Garden or Red Lobster below. ",0,0,0,0,1,1,0,0
3968,213096,"Street address is not right. takes you to other side of highway where there is a larger business center. if you see aldi, you need to cross over 840 and turn right. driver beware!!!",0,0,0,0,0,1,0,0
1869,263864,"When I used this site after it opened, I charged at around 44kW. Now it's down to just over 13kW. Not a good trend.",0,0,0,0,0,0,1,0
2856,238485,Charged my Tesla Model S May 1st.  4.5 KW max.  New style color LCD Chargepoint charger.  Dual head.  Charger is tapped off of street lights per city engineer so couldn't draw full 32 Amp 6+kw.    Cost $3.80 for 3.5 hrs.  Couldn't have made it to Galena without this charger.  Thanks Galena!,0,1,0,1,0,0,1,0
10097,41101,Charger seemed a bit slow. Only got 60% charge on my Volt in 3 hours. Was expecting about 75%. ,1,1,0,0,0,0,1,0
3154,231036,Both chargers in used. Cost is high. ,0,0,1,1,0,0,0,0
7139,137282,All spaces were ICE'd at 7pm.  No signage at eye level.  ,0,0,1,0,0,0,0,0
5502,175084,Not hard to find. Always fuel cars parked at the stations. Employee cars at that. ,0,0,1,0,0,1,0,0
5188,183397,"All three chargers were not working...  touchscreens non-responsive, app tried to activate but did not work, card read as an error..  very frustrating.",1,0,1,0,0,0,0,0
8936,64307,"Never going back here. All 220 chargers full for their inventory cars. They have 1 DC charger which was unavailable to the ""public"" (only Leaf owners who purchased their car from Stevens Creek Nissan can use). AND, even then I still couldn't use it because the GM's car was blocking the spot and the sales associate didn't want to move it. Very unhappy here",0,0,1,0,0,1,0,1
8160,80156,Very quick charge. 140 miles in 35 mins.,1,0,0,0,0,0,1,0
3851,215366,One of the quick charger is still down,1,0,0,0,0,0,0,0
7004,139991,both spots ice'd and by the looks of the oil stains on the ground clunkers usually park there,0,0,1,0,0,0,0,0
6675,147460,Fast charger working again :-),1,0,0,0,0,0,0,0
1167,281211,"black Nissan Leaf left at 90%+ plugged in and locked, no number to call, unaccompanied.  I did an emergency stop on the DC so I could charge quickly and go.",1,0,1,0,1,0,0,1
5174,183648,Red Robin,0,0,0,0,0,1,0,0
966,284932,"Good ol' Code 32 on all these Brand New Signet Chargers around town! Reset 3 times, could not charge.",1,0,0,0,0,0,0,0
3365,226116,L3,1,0,0,0,0,0,0,0
8086,81753,Charged my 2013 Leaf with a 6.6kWh on board charger successfully! These EATON Chargers have had their firmware upgraded!,1,0,0,0,0,0,1,1
4129,209311,"Six more open stations right now, 5:30pm. What a great spot.",0,0,1,0,0,0,0,0
3046,233555,"Four spaces in front of chargers reserved for electric vehicles, not handicapped.  Chargers were powered and seem operational.  More expensive then petrol so charged for free at Publix Los Olas....  ",1,0,0,1,0,0,0,0
8080,81920,Full,0,0,1,0,0,0,0,0
9366,56439,charged a couple of times last week.  great stuff.  ,1,0,0,0,0,0,0,0
10133,40308,"If you use valet parking ($20 a day) they will charge your car for you for free - no extra Blink fees. I think its totally worth it, especially for a quick trip. Easy to get in and out and great service with this bonus. ",1,1,0,1,0,1,1,0
2748,241064,Amazingly fast charger. I gained run miles in 1.5 hours on my i3 ,0,0,0,0,0,0,1,0
4046,211257,"Dealer said ""For customers only.""
I said, Thank you for explaining you don't want me as a customer. I'll buy a Tesla instead and get free charging 30x as fast as your charger, all across the country, for life.""

...actually I didn't say that but I thought of that afterwards...",0,0,0,0,0,0,0,1
8967,63675,"QC was difficult to start, took several attempts but eventually worked (4/27/13).",1,0,0,0,1,0,0,0
3510,222763,"Charged at about avg of 132 mph until car system started tapering around 240 range miles. I had trouble at first because I interpreted a very slow response time at starting steps as hung up. Did not get app QR scan to work. Tried key fob, but did not see a response--perhaps the lag. Started by entering station number in app. In hr and 10 min added 145 mi from 110 starting range.",1,0,0,0,0,0,1,0
3171,230580,not working. ,1,0,0,0,0,0,0,0
6673,147490,Had a high temperature error and the CHAdeMO quit charging.  ,1,0,0,0,0,0,0,0
3597,221159,"thanks, Mollies",0,0,0,0,0,0,0,0
1292,278444,"Golden Corral, Wild Wings, Texas Roadhouse are the food choices. Good if you like extra GMO with your lunch. ",0,0,0,0,0,1,0,0
6632,148334,"Like the Blink FAST charge, would like to know why it only allow charge up to 80%",1,1,0,0,0,0,0,0
4004,212407,"Beware! They will rape you for parking at this place. I paid the $20 ""Event Fee"" if there's a show going on at the Sprint Center, and you can pay for ""Overnight (usually $15) with that. BUT, you must have your vehicle out by 6 AM or they will charge you the additional $15 ""daily max"" fee in addition when you try to leave. So I paid a total of $35 for about 15 hours of parking and got about 30 miles of charge.  Had I known I'd have just pulled in for an hour, paid the $1/min fee and gotten out for $3, but this isn't made clear anywhere that I could see on signage.",0,0,0,1,0,1,0,0
4999,187277,"How Difficult is it to buy green paint and a paint brush and paint the white parking space lines green to ""solve"" the problem? :)",0,0,0,0,1,0,0,0
502,296918,"Restricted, without a code from building management one cannot charge here. ",0,0,0,1,0,1,0,0
7191,136253,"Pulled in with 84 miles left in the battery. Seeing fast charging rate of over 340 mi/hr, pulling 374v and as much as 290A. Incredibly, no spots ICE'ed on a Saturday morning (though I'm betting that won't last). ;-) I'm also surprised that they'd place them this close to any of the buildings of the mall, which would tend to provoke ICE'ing. ",1,1,1,0,0,1,1,0
8217,79097,Charged on 1-25-14. Station charged at 16 mph rated for a Tesla MS 85. ,0,0,0,0,0,0,1,1
4021,211984,Unplugged since you were done charging. ,0,0,0,0,1,0,0,0
4512,200701,Apparently that guy didn't see it my memo from earlier along with the example pictures so I uploaded a couple more new pictures for how the cables shouldn't and should be stowed.,0,0,0,0,1,0,0,0
3329,227085,Shopping at IKEA.,0,0,0,0,0,1,0,0
8859,65782,Very friendly.,0,0,0,0,0,1,0,0
7817,89561,"Half the bays occupied by gas-cars, apparently Grove doesn't enforce EV parking signs ... ",0,0,1,0,0,1,0,0
4258,206231,Left side said it could not start charge session.  Hung it up and tried right side and it was able to start charging from 30% to 90%.,1,0,0,0,0,0,0,0
850,288178,"An unusual charger... was difficult to remove plug from charger, appeared to be stuck but then came out with some jiggling. No lights on charger, as if power was off, but the power light came on after I plugged it in. Anyway, free and it worked, thanks Price Chopper. Mall right next door if you need someplace to go while you charge.",1,0,0,1,0,1,0,0
654,293261,"I was able to charge without any problems with the storage containers and construction zone. We are fenced in,walled off with superchargers still functional.",1,0,0,0,0,1,0,0
1052,283214,Iced,0,0,1,0,0,0,0,0
3517,222590,still only 35kwh ,0,0,0,0,0,0,1,0
9960,44329,easy in easy out very close to the Bloomingdales Mens department,0,0,0,0,0,1,0,0
7414,118974,Oh thank god. Free quick charge on Chargepoint network. I was on 10%. ,1,0,0,1,0,0,0,0
1466,274622,Need to back in to spot with Tesla for cord to reach,1,0,0,0,0,0,0,1
2177,256087,We'll be here for about 90 mins :-),0,0,0,0,1,0,0,0
6927,141738,"woops, no SAE connector for my i3 _x1f622_ . I guess Leafs are the only ones that can charge here.",1,0,0,0,0,0,0,1
3651,219946,Love that MassPort is supporting EV!,0,0,0,0,0,0,0,0
9613,51820,Using the fast charger,1,0,0,0,1,0,0,0
9281,57855,"Successfully charged here for multiple hours 3 times so far over the last few months. The 30 minutes for Walgreens customer parking sign makes me a bit uncomfortable, but haven't had issues. Parking lot is small and have seen at least one spot ICEd more than once.  But it's really 350Green I'm a customer of, right? I still don't like the $2/hour charge. ",1,0,1,1,0,1,0,0
7682,100257,"Because of an urgent matter that suddenly arose, I found myself with 25% battery on my Leaf in Kaneohe...perhaps I could make it back over the Pali into Town, but I figured I'd take a stab at the charger at King Windward Nissan.  5 Jerk Off Salesmen hanging in the front. Two brand new Leafs in the charger stalls, but not plugged in. When I asked if I could plug in, they claimed there were 4 cars in line ahead of me waiting to be charged.  I'm sure they said that because they saw my Leaf had license plate frames from New City Nissan.  So I left to take care of the matter.   I passed by 45 minutes later, and wouldn't you know it, the same two brand new Leafs were still in the stalls, NOT plugged in.  Guess who will never be interested in being a King Windward Nissan Lifetime Friend?
No Aloha, you'll NEVER get my business...",0,1,0,0,0,1,0,1
8297,77302,dcfc cable took several tries to lock onto my car.  charge aborted after several seconds. ,1,0,0,0,0,0,0,0
5242,181941,"baby sleeping, time to charge.  Thanks Tesla and state of 
CT.",0,0,0,0,0,1,0,1
5627,172010,Number 1 is broken ,1,0,0,0,0,0,0,0
9130,60549,Georgia Power is not too keen on cars charging on their property if you are not an employee or visiting the company.  Security can come across as rude if you try to use it after business hours.,0,0,0,0,0,1,0,0
10168,33628,"they always blocking chargers with their own dealers cars, so ashame, better delete this spot, NOBODY can charge here. I've been watching them over 2 months already as I live only 1 block away from them,no charger available, EVER!!",0,0,0,0,0,1,0,1
2805,239857,Volt and fusion parked with the Chargers and full... Unavailable:-/. Turtled on the way to brandon nissan. Thanks guys. :-/ #donthogtgecharger #sharingiscaring,0,0,1,0,0,0,0,0
5595,172719,Works great 6.0 kw in our 2013 leaf,1,0,0,0,0,0,0,1
9790,47917,"no instructions, after pressing ON it drops with a motorized system too short to connect. from there you must pull MANUALLY to extend it to proper length. idiotic not to label stations with this, just as bad to check in and not mention in comments.",1,0,0,0,1,0,0,0
6518,150676,"Only 2 stalls occupied.  Both leaving.
Used 2A.  Started slow but eventually got up to 233A.",0,0,1,0,1,0,1,0
2843,238984,Full with many not plugged in. No seems to understand that each station also has 120V. Bring your cord and don't use UNLESS you plug in.  ,0,0,0,1,0,0,1,0
2447,248998,Arrived from St. Charles SC with 43 miles to spare  started at 267 rated. Drove 65 most of the way in a 70 zone to be safe since initial estimate was only 7% remaining charge. Ended up being closer to 16%.,0,1,0,0,0,0,0,0
1334,277776,Busy today....,0,0,1,0,0,0,0,0
4769,193823,All units off line. ,1,0,0,0,0,0,0,0
9688,49983,This station actually charges the way supercharges should charge. Meaning the speed. The supercharger in Orange is 50% slower which is ridiculous. ,1,0,0,0,0,1,1,0
8845,66090,Both blink and chargepoint ,1,0,0,0,0,0,0,0
959,285096,charged up no problems great charger,1,0,0,0,0,0,0,0
7568,107803,"Peak charging power: 30 amps, 240 volts",1,0,0,0,0,0,1,0
4304,205115,"Has 3 charge stations operated by Blink.  Right at Cracker Barrel   Good mid way stop - Only one compatible station with Tesla. 19 charge miles per hour/ needed a buffer between Chattanooga & London, KY.  Added 45 - took over 2 hours.  Spoiled with Superchargers from Tesla.  With full charge between Chattanooga & London, KY - with careful energy watching - calculated 19 charge miles to spare - so added 45 charge miles relieved the worry ( had 64 left).",0,1,0,0,0,1,1,0
8568,72289,All occupied. Silver LEAF not plugged in. ,0,0,1,0,0,0,0,1
2847,238808,this makes my commute faster!!,0,1,0,0,0,0,0,0
9221,59074,"Two level-2 j1772
7a-5p M-F Special Events as needed
Residential customers have 24-hour access
24-hour Access* Monthly Rate: $75
Spaces: 540 West/ 250 East (*Residential Customers Only), See
http://www.wxyz.com/dpp/news/detroit-offers-electric-car-charging-stations",1,0,1,1,1,1,0,0
3838,215523,Park in either of the two farthest to the right parking spots to charge.  Be aware of LADWP customers pulling in and out frequently at the parking spots on your left.  ,0,0,0,0,1,0,0,0
721,291240,"Worked great, 69 amps, 208 volts, 40 miles/hour, used plug closest to the building with the J1772 Model S adapter.",1,0,0,0,0,0,1,0
3779,216578,3 cars parked and not charging; just taking up space.  Available plug won't reach my car.  :(,0,0,1,0,0,0,0,0
9343,56874,"Super-fast 70 Amp, complementary, EV Charging Station.  A short walk to grocery and drug stores; restaurants, fast food chains and coffee houses; an electronics store; a bowling alley; and one of the best sandwich shops in Santa Barbara:  The Country Meat Market. ",1,0,0,1,0,1,1,0
1241,279585,CCS works great.....today.,1,0,0,0,0,0,0,0
3008,234530,Driving from Acworth to Jasper and back. Charging up before returning.,0,1,0,0,0,1,0,0
8606,70978,Not working can't get a hold of sema connect. Help! ,1,0,0,0,1,0,0,0
4595,198312,"The Volt is mine, the owner of the building. If you need a charge and I'm parked there, come inside and I'll move it.",0,0,0,0,1,0,0,0
9781,48066,"SDG&E meter is set, but site not yet energized. Maybe soon!",1,0,0,0,0,0,0,0
9005,62919,Thanks Tesla,0,0,0,0,0,0,0,1
4234,206788,two available now,0,0,1,0,0,0,0,0
2350,251498,Fixed -VA ,1,0,0,0,0,0,0,0
2181,255907,"Charger worked after 3 tries.  Chevy Spark EV.  Glad it did, would have had to charge for 5 hours on 240v level 2 if not....  ",1,0,0,0,0,0,1,1
2395,250257,The Tesla HPWC(S) is connected to a 100A circuit and is set at 80A charging for those with dual chargers in their Model S.,0,0,0,0,0,0,1,1
2006,260641,someone was charging when I pulled up. I have 20 minutes left and it is working just fine. ,1,0,0,0,0,0,0,0
1111,282092,"Aim to arrive outside of dealership hours, otherwise there is a high likelihood of employees charging their personal i3's.  ",0,0,0,0,1,0,0,1
7252,130444,"friendly staff, comfortable lounge with vending machines and free coffee.",0,0,0,0,0,1,0,0
8493,73793,Chargers are all full and there are two cars waiting,0,0,1,0,0,0,0,0
7183,136388,EV friendly VA police officer tried to help get access but we found when Engineering Department is not manned the courtyard is not open for charging.,0,0,0,0,0,1,0,0
7280,127586,"Used this station on my way south from South Burlington to Tinmouth for SolarFest. Excellent rate of charge... Something like 30 miles of range added per hour plugged in. Apparently, the LEAF would have made it all the way to SolarFest without the extra charge here... I charged to full @ SolarFest, and drove the 77 miles home directly, and still had just under 40 % charge remaining on the battery!! :) Thanks Castleton, for making this range test possible!",0,1,0,0,0,0,1,0
5991,163486,there is a Kiwanis food cart using both of the plugs and the guy running the cart is an ass. good thing we had a 100 foot extension cord. we plugged into the bathroom. ,0,0,0,0,1,0,0,0
9761,48541,"The ppl here are friendly and professional; I've charged my Nissan Leaf here 3 times, and they've been great 3 for 3; can't ask for better customer service than that!",1,0,0,0,0,1,0,1
2701,242415,Charged successfully on 5/24. Easy access just next to Costco gas station.,1,0,0,0,0,1,0,0
8900,64889,Yesterday I plugged in the Tesla to one of the chargers and charged overnight.  Checked all four chargers and they are all operational.  ,1,0,1,0,0,0,0,1
5651,171607,"Making the trip down from Martinsburg, WV, this is a great stop for some quick, cold weather ""range insurance"" on our trip to Costco ;-)",0,1,0,0,0,1,0,0
1770,266509,What is wrong with the L2 charger?  The in use light is always illuminated on the unit.,1,0,0,0,0,0,0,0
3221,229252,Great charging stations / location ,1,0,0,0,0,1,0,0
3476,223430,None of chargers working. ,1,0,0,0,0,0,0,0
10151,39964,Worked great. Got us up the mountain,1,1,0,0,0,0,0,0
1123,281968,Should be done by 2:20.  Another Leaf in line... ,0,0,0,0,1,0,0,1
483,297385,Completely ICEed,0,0,1,0,0,0,0,0
669,292679,thank you dwp.,0,0,0,0,0,1,0,0
6230,157571,"Does anyone know if the QC is strictly 9-5 weekdays?  Has anyone tried weekends?

Such a convenient location - a shame its not more available.",0,0,0,0,1,1,0,0
5331,179612,Thanks BMW,0,0,0,0,0,0,0,1
6062,161765,No issues. I have to get here early for work and can usually get a spot if not be the first to charge! Free and open on the weekends too!,1,0,1,0,0,0,0,0
1363,277062,Please take out of you need a charge.  When finished please plug it back in. ,0,0,0,0,1,0,0,0
7728,97186,Directly across from Terminals 5 & 6 Arrivals,0,0,0,0,0,1,0,0
5590,172810,The only free QC around. Thank you Surf City Nissan!!!,0,0,0,1,0,0,0,1
6825,144081,the quick charger is still broke with a thermostat issue. the two lv2 chargers were available. ,1,0,1,0,0,0,0,0
4673,196160,what is going here!? ICEed by a Hyundai - 7BSG605.,0,0,1,0,0,0,0,0
9750,48791,will be a week till there up and running,1,0,1,0,0,0,0,0
1448,275199,charging now - done at 12:15,0,0,0,0,1,0,0,0
1857,264169,Charger is most likely inside the parking garage!,0,0,0,0,0,1,0,0
2734,241586,part of nissan ez charge network,0,0,0,0,0,1,0,1
9713,49424,Another RAV 4 EV is here.  One spot open.,0,0,1,0,0,0,0,1
9463,54773,"Successfully charged on Dec 24th and 25th with Blink card.  There is one other station at this site according to Blink, but I didn't see it.",1,0,1,0,0,1,0,0
7898,85951,Outdoor J1772 by Leviton. Operated just fine. ,1,0,0,0,0,1,0,1
8586,71716,Good info. Thanks for the backup plan. ,0,0,0,0,1,0,0,0
9403,55812,Charged Sunday without any problems,1,0,0,0,0,0,0,0
4158,208615,QC was showing error codes or complaining of a bad connection for me. Building staff has been notified.,1,0,0,0,0,0,0,0
5263,181377,I was charged $0.50 for 1 hour charging.  This machine is difficult to figure out. Not like any other chargers or networks for EV's. Please die and go away PEP charging.,1,0,0,1,0,0,0,0
1824,265199,Waiting for a charge. Been waiting before redkko.,0,0,1,0,0,0,0,0
3054,233366,"The inconciderate user finally came,  I wish everyone will wrap up the cord after  charging and remove the car on time for the next car. ",0,0,0,0,1,0,0,0
2059,259152,Plugged in grey fiat,0,0,0,0,1,0,0,1
4483,201282,QC is still down. I loved the convenience of the QC while it was working and needed. The only U.S. Nissan factory that makes the #1 electric vehicle should be the model of efficiency when it comes to this sort of thing. Hope they get it fixed soon.  :(,1,0,0,0,0,0,0,0
8188,79662,Thanks for the pricing updates. I wouldn't mind paying .35 kWh. ,0,0,0,1,1,0,0,0
777,289942,Error message on the screen.,1,0,0,0,0,0,0,0
8699,69028,1 out of 4 available. 24amps @200V. ,0,0,1,0,0,0,1,0
6759,145621,all good!,1,0,0,0,0,0,0,0
3264,228471,Nice area. Near shops and restaurants. ,0,0,0,0,0,1,0,0
4979,187727,Handle is very loose and tricky but it worked. ,1,0,0,0,0,0,0,0
3982,212897,Charger is down_x1f602_,1,0,0,0,0,0,0,0
4193,207705,Gave the plug a firm push and it went straight in and locked in. ,1,0,0,0,0,0,0,0
9752,48696,"Clipper creek chargers, charging great, lucky to find a spot, other spot taken by a Volt.",1,0,1,0,0,0,0,1
8750,68029,208 v / 72 A - about 42 mi/hr. Must manually set charge rate to 72 A otherwise it will only charge at 60 A. Thanks to another check-in for that tip.,1,0,0,0,1,0,1,0
1548,272799,The old charger really needs to be replaced. Complete waste of a perfectly good space. ,1,0,0,0,0,0,0,0
9610,51893,Not a bad location however the spots were both taken by non electric vehicles. Think they should either mark them as EV only or place them a little farther back.,0,0,1,0,0,1,0,0
10044,42027,first time using it,1,0,0,0,0,0,0,0
909,286201,Plenty of open slot on a Saturday afternoon,0,0,1,0,0,0,0,0
1324,277933,"$12 to park and $2.40/ hour to charge at my max 3.3kWh draw, def not cheaper to drive an EV. Wide adoption is a long way off if this keeps up. ",0,0,0,1,0,0,0,0
809,289074,First charging station on the top floor has a damaged screen. Still functional but hard to use.,1,0,0,0,0,0,0,0
6537,150383,looks like they raised it to $1 an hour.,0,0,0,1,0,0,0,0
591,294910,"Planning on charging overnight, but contact info is on dash - please don't hesitate to use if you need need to charge!",0,0,0,0,1,0,0,0
7884,86165,successfully charged for 3 hours yesterday when shopping across the street.  Are the chargers only available on the basement or are there more chargers on the upper level floor?,1,0,0,0,1,1,0,0
8585,71753,"Any restrictions on using DC charger?  Only for Nissan owners, etc...  Is there a fee?",1,0,0,1,1,0,0,1
2404,250020,Called them today.  I hope they powered it up.,1,0,0,0,0,0,0,0
3711,218312,Works fine! _x1f44d_,1,0,0,0,0,0,0,0
1628,270564,Love this place. Easy access and its free! ,0,0,0,1,0,1,0,0
9032,62128,it works now!!!,1,0,0,0,0,0,0,0
2180,255930,The parking lot is being black topped so you have to ask the front desk for directions and move some parking cones to get access to the SC.  Today it was blacktop tomorrow painting the parking spaces so access may vary the next day or two. ,0,0,0,0,0,1,0,0
2503,247591,Quick charge _x1f44d_,1,0,0,0,0,0,0,0
5544,174142,"Free charging, never had a problem in my Ford.",0,0,0,1,0,0,0,1
1496,274008,Way expensive garage but fun tunnels ,0,0,0,1,0,0,0,0
4996,187333,Charges a few minutes just so I could make it home to NRH. Had an impromptu night out in Deep Ellum with friends  without planning ahead but it worked out ok I'm the end. ,1,1,0,0,0,0,0,0
763,290285,Charge on 12 mi/hr per tesla. Fluctuating voltages - better to use audia chevrolet really nice,0,0,0,0,0,0,1,1
9264,58182,Was driving ICE today. Looks good though. ,1,0,1,0,0,0,0,0
9985,43815,"Called valet guys, they report all chargers are fixed and operational.",1,0,0,0,1,0,0,0
5124,184692,The level 3 is now operational.,1,0,0,0,0,0,0,0
7674,101151,Always ICEd. Management seemingly doesn't care. Why pay 10 grand to install a charger that is always blocked?,0,0,1,0,0,0,0,0
9006,62918,It is on upper level of parking . Entrance is 183rd st. Works fine . ,1,0,0,0,0,1,0,0
2380,250612,"Unable to use the fast charging station since 2 GAS car are parked there, since there are no signs for parking only for electric cars! ",1,0,0,0,0,1,0,0
9555,53168,I have a Volt and was asked to not plug in. ,0,0,0,0,0,1,0,1
8641,70087,"I tried it at around 10.20 PM on 31/10/2013. Access road to chargers was locked out. Guess, this place is not 24 hrs. ",0,0,0,0,0,1,0,0
3299,227980,Right side cannot establish communication. Left side won't start either.,1,0,0,0,0,0,0,0
9283,57808,Don't forget to thank the managers of nearby retailers for providing the chargers. Good place to charge at useful stores. ,0,0,0,0,0,1,0,0
953,285178,Charges at about 30-40 miles per hour. Stayed at the inn. Super 8 quality and they charged me $15 to use the HPWC. ,0,0,0,1,0,1,1,0
224,304206,parked at AB radiator and plugged in. Owner of AB - Larry - came out for a visit. Very nice and welcoming. 19 miles/hr Tesla. Chademo available but you need adapter. Anyone have one? ,1,0,0,0,0,0,1,1
5,309288,was iced but I asked the salesperson about if it was OK and they offered to move a car blocking access. thanks!,0,0,1,0,0,1,0,0
3498,223036,"overheating after 10 mins or so. it's been doing this all week, even at night.",1,0,0,0,0,0,0,0
3241,228909,"Absolutely great location for me!  Far end of parking lot from street entrance so not ""Prime ice location""  Good. Well marked - free for now.  (sema equiped but not needed yet).  Charged just fine.",1,0,0,0,0,1,0,0
2678,242985,"5-25-15: Stopped by to test my '14 Chevy Spark EV w/ DC Fast Charge option. I just trailered the car to town yesterday. 
The charge went PERFECTLY ! The Spark sucked it up at +46kW !! 

Woo Hoo, I'll be driving for free while this system stays the way it is. I  bought this car because of KCPL's pioneering system.

Thanks to all of the businesses that made this happen.",1,0,0,0,0,0,0,0
6502,150936,"keep looking, you'll find it",0,0,0,0,0,1,0,0
7809,89902,"Contractors here today. Location is between sears and CPK. There is no SAE combo plug, only chademo and L2. Updated station description. ",1,0,0,0,0,0,0,0
9857,46407,Works great! Charged my 2012 Leaf to 80% in 2 hours!,1,0,0,0,0,0,1,1
1426,275563,"make sure you have your evse with the correct plug/adapter.  Outlets are in the rear nearest the field and big propane tank.  There are some spots you can squeeze into between trucks to get plugged in.  Currently, all outlets appear to be on/free.  I didn't have the right adapter to use 200v outlet so I'm stuck here for 9 hours using 120v",1,0,0,1,1,0,0,0
9149,60237,Saved our butts on the way to SCV!,1,1,0,0,0,0,0,0
287,303031,Quick charge down ,1,0,0,0,0,0,0,0
9834,46824,"Spots are getting busier--last two times we came here we took the last remaining charger of the three available.
Nancy",0,0,1,0,1,0,0,0
2966,235460,"Success with SparkEV with CCS DCFC on May 10. 5:30 pm. There were 4 other cars waiting, so maybe broken after me?",1,0,0,0,0,0,0,0
5412,177655,life saver in this remote area ,0,1,0,0,0,0,0,0
7424,117723,"In addition to the Level 2 charger on the top level (4th) level, this deck has now added FOUR Level 1 charging spots on the bottom (1st) level.  These are ideal for people who are parking there all day, i.e. workplace charging.",0,0,0,0,0,1,0,0
6298,156295,"To CCS users, I've noticed a higher success rate if you have the combo plug in prior to interacting with the charging unit.",0,0,0,0,1,0,0,0
893,286637,Station 1a isn't operational.  Rest work fine.,1,0,0,0,0,0,0,0
6795,144783,"A great free L2 charger, thanks Highland Chevron for the great location. FYI They have a very nice mini mart inside so its easy to pay it forward.",1,0,0,1,0,0,0,0
4423,202608,Charger located near main entrance of gov't building. When entering from Forest Hill turn right (away from playground). Just stopped in to check out how using a public charger worked. Charged Tesla at 22amps/12mph. You don't need any charge card to operate. It has the option to waive your card but I don't have one and just plugged in to test. Worked fine. ,0,0,0,0,0,1,1,0
5622,172205,1 QC worked. level 2 worked as well.,1,0,0,0,0,0,0,0
3196,229926,Sae combo out of service ,1,0,0,0,0,0,0,0
2837,239103,"Error message instructs you to contact owner, but no owner contact information is listed. A sad excuse for a charger that almost left a traveler stranded. ",1,0,0,0,0,0,0,0
6405,153785,had to pay $3.75 to park for 3 hours. Charging is not free.,0,0,0,1,0,0,0,0
3357,226439,Both units working and available 4/22/15,1,0,1,0,0,0,0,0
4681,196014,Welcome to Elko!   _x1f44d__x1f44d__x1f44d__x1f64f_??_x1f30f_,0,0,0,0,0,0,0,0
2271,253508,"Very nice and convenient. Olivia and Belice took care of my car, and kept it for parking and charging. Plan about 5 min for them to take car. They will take it as a valet park, but will charge you regular covered park rate.",1,0,0,1,0,0,0,0
7736,96679,thank you!!! nice talking with owners,0,0,0,0,0,1,0,0
10221,7721,"Parked and charged with no issues. Saw a Leaf parked but not charging, not sure if people know these are not ""entitlement"" parking spots; they are reserved to ""charge your vehicle when you need it.""",0,0,1,0,0,0,0,0
2312,252461,woks great as usual. thanks,1,0,0,0,0,0,0,0
71,308191,Chargepoint unit says decommissioned but it will still release the charger after a long pause. ,1,0,0,0,0,0,0,0
1668,269469, Please install a fast charger in Bakersfield.  ,0,0,1,0,0,1,0,0
2876,237980,Upstairs charger doesn't work go downstairs,1,0,0,0,1,0,0,0
1579,271798,"Sarasota has free parking and EV charging in it's downtown garages, why can't Fort Myers?  Guess they want to drive all the business out to the suburbs and extract what they can from those who must come downtown.",0,0,0,1,0,1,0,0
6047,162031,Hello -- I'm sorry you had trouble at this station and with your EZ-Charge card. If you would please email support@ez-charge.com with the date and time of your experience here we will research. We strive to provide great service and would like to help.  ,0,0,0,0,1,0,0,0
2676,243004,Dorothy Lane Market is a great place to have lunch!,0,0,0,0,0,1,0,0
6755,145710,Parking validation available from target,0,0,0,0,0,1,0,0
8201,79416,"One station not working (middle facing museum) and the one next to it has a defective touch screen, however, it is charging my Volt... curious. ",1,0,0,0,0,1,0,1
