,id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
7213,217849,"Right CHADeMo screen not working, charging on Left.",1,0,0,0,0,0,0,0
618,244477,Approx 6 other Tesla S charging right now. No wait and working great.,1,0,1,0,0,0,0,0
5287,142731,Level 3 charger still down - broken connector. Used Level 2,1,0,0,0,0,0,0,0
4237,284577,Charged while visiting the aquarium next to a Volt from Quebec.  Pretty much the only way we'd make it back home after a day in Toronto! Right across the street from a Starbucks and a great Shawarma place.,0,1,0,0,0,1,0,0
5858,152062,Nice shady spot,0,0,0,0,0,1,0,0
2448,132946,"Valet was great, they will want to use your J1772 adaptor.",1,0,0,0,0,1,0,0
7526,277931,"Yesterday and today, app said there was a space available (yesterday it said all 3 were) but none are. I was forced to pay $12 to park and $2.40/hour to charge. Beyond not fair. Blink heard about it yesterday, today spot still occupied by black leaf is at least marked unavailable. But spot occupied by Tesla is marked as available. ",0,0,1,1,0,0,0,1
3147,42479,Located around back past the hotel back entrance. New bar and plenty of lounge seating. ,0,0,0,0,0,1,0,0
4175,106663,"Chademo is working now but was charging a Leaf past 80%, both level 2 chargers were plugged into but not charging dealer cars. ",1,0,0,0,0,0,0,1
1661,153962,chargers are now labeled with numbers 1 and 2. still need eV only signage. spots are frequently iced.,0,0,1,0,0,0,0,0
5801,284955,I keep getting an error on the charge station side it keeps telling me that there's some sort of error in communication with the car. my car keeps giving me a notification saying that there's something wrong with a charge station that I need to contact the administrator. I had this happened once before with another in downtown Denver. but as now the station is not functional,1,0,0,0,0,1,0,0
5699,304516,love this charge spot. getting an extra 20 miles EV range on my Energi for the trip home,0,0,0,0,0,1,0,1
4833,304206,parked at AB radiator and plugged in. Owner of AB - Larry - came out for a visit. Very nice and welcoming. 19 miles/hr Tesla. Chademo available but you need adapter. Anyone have one? ,1,0,0,0,0,0,1,1
7038,281968,Should be done by 2:20.  Another Leaf in line... ,0,0,0,0,1,0,0,1
4120,238713,"To the Chevy volt I just unplugged you you were plugged in for six hours and 30 minutes and I needed to charge, your car was done and I needed a charge.",0,0,0,0,1,0,0,0
2322,139749,right charger. go Burbank!,0,0,0,0,0,1,0,0
1544,273196,Sent email to NTCNA facilities manager.,0,0,0,0,1,0,0,0
8046,151244,Great location with numerous restaurants and shopping within blocks.  Let's keep this station going!,0,0,0,0,0,1,0,0
534,200389,love this place,0,0,0,0,0,1,0,0
2741,28259,"A Tesla owner unplugged my charge, such ass",0,0,0,0,1,0,0,0
6552,46100,Out of service,1,0,0,0,0,0,0,0
7869,235605,Chargers were not powered.,1,0,0,0,0,0,0,0
8167,144384,level 3 down,1,0,0,0,0,0,0,0
8021,299622,Tried charging multiple times with no luck. ,1,0,0,0,0,0,0,0
4812,283970,"Update:  they still don't know for sure who closed the gates, but it wasn't Tesla staff.  They're working on solutions to ensure that this doesn't happen again.  You should be able to count on this locations 24/7.",0,0,0,0,0,1,0,1
3498,289848,Two spots ICEd by Teslas..which seems even worse. ,0,0,1,0,0,0,0,1
3063,71525,The building seems to be powered down for the weekend. Some work going on,0,0,0,0,0,1,0,0
4084,67807,Site looks good. Clearly marked EV only parking. ,0,0,0,0,0,1,0,0
7612,167113,Works great. 4 chargers. Within walking distance of the strip and taco trucks at night. ,0,0,1,0,0,1,0,0
328,236261,Station is still not powered up. Cannot start charging ,1,0,0,0,0,0,0,0
17,174358,Closed for maintenance ,0,0,1,0,0,0,0,0
7823,279470,Still broken.,1,0,0,0,0,0,0,0
8265,254216,Thanks for the charge!,1,0,0,0,0,0,0,0
5236,203783,Called customer service because the evplug was not working. They confirmed it was offline and apologized but did not resolve the issue. ,1,0,0,0,0,0,0,0
1620,148846,Unit is dead,1,0,0,0,0,0,0,0
2653,50369,Black fiat. Feel free to unplug when charged,1,0,0,0,1,0,0,0
6439,140089,still charging.,0,0,0,0,1,0,0,0
941,289352,peak 376mph charge rate.,0,0,0,0,0,0,1,0
151,153150,"working great. both sides look good, charged left per comments here.",1,0,0,0,1,0,0,0
7407,64180,Plugged in but noticed my charge gauge pegged at maximum discharge. It wasn't worth risking so I disconnected immediately. ,1,0,0,0,0,0,0,0
1895,226003,ICE'd,0,0,1,0,0,0,0,0
6177,199704,Had to reaaaaalllly wiggle and squeeze the lever to get the handle out. ,1,0,0,0,0,0,0,0
6758,202486,Charger is not functional.  No power indication.,1,0,0,0,0,0,0,0
5724,182368,Confirmed weekends no parking fees ,0,0,0,1,0,0,0,0
6408,247288,"They should activate both stations, this us very convenient location. Not sure how to raise ticket to start another station. Everything is ready they just gave to bring another station up.",1,0,0,0,0,1,0,0
4004,159969,just finished charging andnim geading out. there is another car charging next to me though. ,1,0,0,0,0,0,0,0
5183,218851,"Turned off for some reason, could not charge.",1,0,0,0,0,0,0,0
2840,146051,If you own a LEAF you charge for free. See the Manager. Very nice people. ,0,0,0,1,1,1,0,1
1968,308664,Station is down,1,0,0,0,0,0,0,0
3519,60625,"15 dollars to park.  next to the 4 chargepoint chargers are a vacuum, tire inflation n windshield washing self service station...not bad for location:)",0,0,0,1,0,1,0,0
3127,160329,"all taken, with only one of four actively charging",0,0,1,0,0,0,0,0
2813,247899,"Looks like the ""one charger always shows available"" problem is fixed.",1,0,0,0,0,0,0,0
4940,42596,"you can unplug from my volt after 8 pm.  car horn may go off, sorry. need to change setting. it will stop.",0,0,0,0,1,0,0,0
3618,195094,"Therefore, if you would like to use his charger I suggest that you push the nozzle in properly and connected it tightly. Do not just throw it into your car plug and think it will charge like normal. This one you have to really push in deep",0,0,0,0,1,0,0,0
5866,81564,couldn't find plugs... checked all floors... removed?,0,0,0,0,1,1,0,0
6438,84753,201volts @ 30amps. About 18mph of charge for a Model S. ,1,0,0,0,0,0,1,1
6643,267637,"Unit #1 self test fault, unit #2 broken screen. 1 ICE'd parking spot.",1,0,1,0,0,0,0,0
979,212053,Completly ICEd. Impossible to charge here. Going to next one...,0,0,1,0,0,0,0,0
3348,47203,6503523852.  ,0,0,0,0,1,0,0,0
1149,174152,Will be leaving about 1130,0,0,0,0,1,0,0,0
7672,198674,"In use by PIP, Honda Fit waiting in line. ",0,0,1,0,0,0,0,0
7192,189124,Charging at 16 amps a lot slower then yesterday. Maybe because two Teslas are on the same port.,0,0,0,0,0,0,1,1
1919,76063,One unit not working. The other worked great. 2 cars parked in other charging spots though.,1,0,1,0,0,0,0,0
7714,190875,Requires eVGo.,1,0,0,0,0,0,0,0
5002,136189,Three out of five spots open.  Nice long/term charging solution.,0,0,1,0,0,0,0,0
998,276231,"Charged while camping. Site 44 is right at front, has 220v, and I don't think most people choose that one because it isn't out of the way; good spot to charge.",1,0,0,0,0,1,0,0
7849,158808,"See photo. Map shows charger in center of building, not in lot across street where it actually is. App wouldn't let me connect. Both charging stations were grey, meaning no info. (Wish I brought my CP card). Disappointing. ",1,0,0,0,0,1,0,0
7682,167196,QC back up n running. ,1,0,0,0,0,0,0,0
3664,224686,"Says right on it they're having issues that need to be fixed, but it still works. Just went from  40% to 70% in about ten minutes so it's not bad. ",1,0,0,0,0,0,1,0
5746,307538,Not on P2 as all the security people believe. Works great,1,0,0,0,0,1,0,0
5691,140978,"""Didn't seem like they had an EV policy yet, but I offered 25 cents/kWh to be fair and they let me park in an open stall and charge. I only had to stay for 1.5 hours, so it was not too much inconvenience for them. Charged at 40A.""",0,0,0,1,0,0,1,0
6865,80196,"So awesome, free charging in SF. Thanks NPS and GGNRA!",0,0,1,0,0,1,0,1
1492,184619,Charged With SAE CCS successfully with i3. ,1,0,0,0,0,0,0,1
1743,17115,Since ohare is devoid of functional chargers this is pretty good. Not a DC fast but 240v for sure.,1,0,0,0,0,1,1,0
2648,105268,"Two Blink level 2 stations on first floor, on south side (closest to aquarium). Enter from south entrance then loop around to the right. Each station has 3 dedicated ev spots. The western of the two stations was free for me (surprisingly) while the other charges regular blink rates. Try to get the free one!",0,0,0,1,1,1,0,0
5777,229083,Right up by the main entrance,0,0,0,0,0,1,0,0
4321,207439,Great machines! I just wish I could charge up,1,0,0,0,0,0,0,0
1350,45318,Worked fine on Saturday.  Usually has a Leaf parked here during the week.,1,0,1,0,0,0,0,1
4666,192920,"Definitely the worst charging station I've been to in the few months of owning a leaf. Between my roommate and I, both leaf owners, the employees have told us both that they don't care about customer service or our damn cars and that its a privilege to be charging on their multi thousand dollar machine. It sucks that this is the only level 3 charger in Athens :(. ",1,0,0,0,0,1,0,0
779,147333,"I charged at Riverwalk Velodrome, Rock Hill, SC  on 9/15/14 and can report that now the right hand side charger is operational.",1,0,0,0,0,1,0,0
2402,166728,Dual j1772's. One is 16 amps and other is 45 amps. Both are 240 volts. ,1,0,0,0,0,0,1,0
2600,50296,"Safe, well lit, wifi, 240V 40A power.  Stunning location.  Charged Model S no problem.  Thank you and god bless!",1,0,0,0,0,1,1,1
7860,228869,FYI we've now got Shannon on the path to upgrading these to J1772.  Hopefully soon!  Metro Plugin is the local business that can do this.,1,0,0,0,0,0,0,0
701,107151,"Peak charging power: 30 amps, 240 volts",1,0,0,0,0,0,0,0
292,248257,Got there early in the day and both stations were open. Charged 2 hours-ish. One charger was ICEd when we left.,1,0,1,0,0,0,0,0
5338,218738,"Quick update: We are still awaiting the parts to replace the DC Combo Fast Connector (SAE/CCS), however the CHAdeMO side of that charger is fully operational. We also have a technician scheduled to repair the Level 2 (J1772) charger. We will continue to update as we have more information and are working hard to restore functionality to these chargers.",1,0,0,0,0,0,0,0
3971,299363,The CHAdeMO charger is out of order. Level 2 works fine ,1,0,0,0,0,0,0,0
8006,295632,Good DC Charge. Cord does reach across sidewalk if needed!,1,0,0,0,1,0,0,0
4296,148720,"All spots taken, 3 cars taking up spots and not plugged in.",0,0,1,0,0,0,0,0
7742,196862,They just had a Tesla super charger grand opening on Jan 31st. over 50 Tesla s showed up =D----',1,0,0,0,0,0,0,0
6061,201385,All 4 on the north end seem to work. there is a nice new BMW i 3 here charging for intertek the vehicle testing company in downtown PHX. ,1,0,0,0,0,0,0,0
1951,178677,To the Left of the showroom 2 level 2 chargers. ,1,0,0,0,0,1,0,0
4059,304979,Thanks to the VRI staff for letting me charge!,0,0,0,0,0,1,0,0
4800,115258,"Yiches, I now understand range anxiety. Was wondering if I would make it. I'm so glad this location has both a level 2 and a DC fast charger. ",1,1,0,0,0,0,0,0
8196,220567,Working again. ~30kW / 110 MPH,1,0,0,0,0,0,1,0
4743,51580,Tesla S here today.          :-),0,0,0,0,0,0,0,1
8188,53117,Apparently the solar company only works when there is daylight . The charger had no power.  I'm guessing they turned it off after business hours.,1,0,0,0,0,1,0,0
5693,257029,"Sunday morning nobody is here, but with 3 chargers at least 1 is available.  ",0,0,1,0,0,0,0,0
4248,201062,"Does this unit require payment?
Does it require a membership card?
Any idea how may kW it is?  
Thanks.",0,0,0,0,1,0,0,0
2366,40046,"had no issues charging, I was running low ",1,1,0,0,0,0,0,0
2003,253345,No display - no ready sign. Seems to be out of order? Anyone know why?,1,0,0,0,0,1,0,0
3053,218156,"Behind the Chevron, near Dos Amigos, just as you enter town from the west. Slow charge at 6:45 am with no one else around -- just 150 mi/hr.",0,0,0,0,0,1,1,0
7310,264746,Well it looks like that Nissan Leaf is a hog!  Taking advantage of this free plugin. Not cool considering I'm out of town and don't have any plugs to use. ,0,1,0,0,1,0,0,1
1567,185483,"On Saturday, January 3rd, I charged my Cmax while working out at 24 Hour Fitness across the street. I signed up for Charge Point that day, called when I arrived, and everything went smoothly.",1,0,0,0,0,1,0,0
8152,270940,also blue Leaf 6zxv011 your tire need to replace soon. almost to the metal. please come pick up. ez charge is not free for odd reason...,0,0,0,1,1,0,0,1
2885,166832,Two people were parked in the space.  Once we could get them to move all went well.  The charger is working.,1,0,0,0,1,0,0,0
4015,288421,dual Eaton lvl 2 in the corner of a small parking lot on the left just inside the entrance. The owner of the park and EVSE has their offices next door and they make sure the stations are operating. The utility has a LEAF  their IT department uses.,1,0,0,0,0,1,0,1
6713,220797,Only one charger working ... ,1,0,0,0,0,0,0,0
8397,85990,Could not enter through the gates on the south side entrance of cherry to the parking structure. No attendant on duty. Machine for dispensing tickets broken.,1,0,0,0,0,1,0,0
7374,93010,"Spoke to contractor today. Charging is operational. He's been told it will be opened on Thursday, July 18th. ",1,0,0,0,0,1,0,0
217,254661,"I agree, when i plan a trip with my ev i would like to know where i am stopping and what to expect. Keep up the good work vivian.",0,0,0,0,1,0,0,0
1959,145166,First time at the mothership.,0,0,0,0,0,1,0,0
2407,149179,Charged for about a hour then I  got notification it was unplugged. I returned to my car and it was plugged in. I quess a machine malfunction. You would think with the recent rate increase the would fix these broken down chargers. Chargepoint is the best out there and cheaper to use. ,1,0,0,0,0,0,0,0
8024,210676,Chademo did not work on tesla model s. Immediate error on connection ,1,0,0,0,0,0,0,0
4275,197233,Thank you for the free juice. Watching an AMC movie here just because of the chargers being available.,0,0,0,1,0,1,0,0
7925,272123,There is a construction fence right next to the charger and they ICEd one of the charging spots with their own truck but I was able to get in the remaining spot and charge with CHAdeMO at 357V/103A.  Reachable at night and the staff are very friendly.,0,0,1,0,0,1,1,0
7322,146114,QC is fully functioning! Be aware if you are not a Pacific Nissan customer they will deny you access since the charger is free.,1,0,0,0,0,0,0,1
1615,245664,1A is currently ICE'd all others are available. Now all I need is Model S ( sigh ) ,0,0,1,0,0,0,0,0
8148,196134,temperature error occurred ,1,0,0,0,0,0,0,0
4144,249004,"no ay to figure out how to make this station let go of the charging cables. left a msg, but nobody is home. good thing I have enough power to get home. I tried everything. I will post more info if they respond to me.",1,1,0,0,0,0,0,0
4431,236465,Worked great this afternoon.,1,0,0,0,0,0,0,0
1373,211366,charger was on and available an hour before dealership was officially open,0,0,0,0,0,1,0,1
3592,211908,The charger farthest from Welcome Center not working.,1,0,0,0,0,0,0,0
3413,199339,conveniently located at the best spot as close to the ER entrance as you can get. Best seat in the house. Both stations work fine. Very nice spot. And free. ,0,0,0,1,0,1,0,0
7750,233495,Using DCQC ,1,0,0,0,0,0,0,0
8107,156047,currently offline.,0,0,1,0,0,0,0,0
570,150866,"This QuickCharger does seem like it's a Level 2.5. :)  It may terminate charging prematurely, in which case you'll have to contact Greenlots to give you a free follow-up session. Also, the highway exits to and from this charger location are confusing with the one way streets and especially now with the construction. Go slow and follow signs, not necessarily your GPS.",1,0,0,0,1,1,1,0
1935,54111,Management at the hotel thought it was a Tesla High Powered charger. It is a 40+ amp NEMA socket at 208V. Bring your portable 220 charge chord! The hotel has a disconnect switch which must be turned on for it to work. Charged the car just fine. There is a 110 outlet too that did not charge well. The parking garage up the street will also let you charge at 110.,1,0,0,0,1,1,1,1
6556,231710,Just because the light isn't on does not mean it isn't charging. Thanks!,0,0,0,0,1,0,0,0
4391,257528,L2,1,0,0,0,0,0,0,0
7314,158337,Ojai Days.... Parking lot inaccessible. ,0,0,1,0,0,0,0,0
7026,191919,"Ben, If the owner has a Chevy Bolt, he must have an inside connection at GM! That car was just announced in concept car form last week at Detroit - NAIAS! So, I presume you meant - Chevy Volt!",0,0,0,0,1,0,0,0
6130,272887,"One charger is broken still, both spaces were taken and one was plugged into the broken one but clearly not charging. Same as yesterday.",1,0,1,0,0,0,0,0
4310,52356,could someone take a picture of the charger locations so we know where to find them? thank you!,0,0,0,0,1,1,0,0
2860,182455,Took a chance... Yahoo! The SAE is working!,1,0,0,0,0,0,0,0
6304,249163,Cute spot!,0,0,0,0,0,1,0,0
2720,232092,Connector 1 on the north charger worked fine.,1,0,0,0,0,0,0,0
7610,43770,"The EVSE has been replaced in the last several months. The old unit, with the cut off power cord is gone. The new Clipper unit has the standard J1772 plug. Location is bad as it is usually ICE'd",1,0,1,0,0,1,0,0
1796,253092,New quick charger works great!,1,0,0,0,0,0,0,0
89,218356,"Weekends no parking permit required. Good price to pay for energy, but only for the first 4 hours.",0,0,0,1,1,0,0,0
4555,79597,"Only puts out ~4.1 kW (~196volts, 22amps)",1,0,0,0,0,0,1,0
4338,275932,model s 200v@22a as others reported,1,0,0,0,0,0,1,0
5113,73432,quick charger was broken,1,0,0,0,0,0,0,0
3423,296307,"Don't underestimate the ""very busy"" comments. It's 1700 on Monday and there are 14 Ss charging, waiting or just finished. It's nuts, and its in a very small space.",1,0,1,0,1,1,1,0
5531,237202,Fast Charging works great on my BMW i3. _x1f44d_,1,0,0,0,0,0,0,0
450,201099,Completely snowed in :(,0,0,0,0,0,1,0,0
2332,140868,"Thanks for checking in black leaf owner, how courteous of you... Not ",0,0,0,0,1,0,0,1
4299,139493,"Yay, the DCQC is working now. Not bad, there are two quick chargers here and three level 2 chargers. ",1,0,1,0,0,0,0,0
1598,217546,could we use this? im always at vons but scared to use it,0,0,0,0,1,0,0,0
7089,175881,"500V 50A. Works great, but you're never going to go from 0-80% in 30 minutes, especially in Wisconsin with the cold weather. It's closer to 70+ minutes.",1,0,0,0,0,0,1,0
5614,263997,"Yesterday from 3:10 to 4:10 no stations available.  At 4:15, one station available.

Today at 5:00 no stations available.  At 5:55 all three stations (in front) available.",0,0,1,0,0,0,0,0
3331,171400,I reported the bad unit that fails self test. ,1,0,0,0,0,0,0,0
6097,198717,Let the store manager know and she announced over the load speaker for the cars to move or they would be towed. And apparently she meant it because when I went back inside to let her know that they had moved she was in the process of texting her boss to call Lincoln towing. I'm loving Walgreens! No more CVS for me!,0,0,0,0,0,1,0,0
2714,150215,Using the L1 port.,1,0,0,0,0,0,0,0
5734,148908,"Four gloriously free and green wrapped Blink chargers, not ICE'd and clearly visible. I love Kohl's.",0,0,1,0,0,1,0,0
7271,196370,Keep getting an error code.,1,0,0,0,0,0,0,0
5390,196485,Ender e space number at 10:50pm...asked me to pay even though parking is free at this time...,0,0,0,1,0,1,0,0
3661,243066,Love the DC Fast charger (CCS And CHaDemo)!! ,1,0,0,0,0,0,0,0
1055,156027,Two cars already in place. No contact info left in windows of either vehicle ,0,0,1,0,0,0,0,0
994,257979,Staying overnight at Holiday Inn,0,0,0,0,0,1,0,0
8214,308342,both chargers level 3 chargers are out of order as of 1524 p.m. on the 12th of September.,1,0,0,0,0,0,0,0
4688,200961,CHAdeMO is down,1,0,0,0,0,0,0,0
7559,290420,"Apparently these have not been activated by the mall as of August 15, 2015. ",0,0,0,0,0,1,0,0
2917,158718,Accessible 24 hours!,0,0,0,0,0,1,0,0
5448,222602,"Heard these units are ladwp's. Another ladwp station has this contact info. Gale Harris 
1-213-367-1415",0,0,0,0,1,0,0,0
3889,228943,Just a quick test charge. Worked fine for 23 mph.,1,0,0,0,0,0,1,0
5072,195901,"1 black Volt just plugged in.
I'll be done in 1 hour.
1 available charger! ",0,0,1,0,1,0,0,0
1296,253613,unplugged the red leaf because it wasn't charging.,0,0,0,0,1,0,0,0
6825,298293,"Two charging spots in the main car park. Follow one way round the car park. Stations are on the right near the goats just before you exit back out. One spot ICE'd when I got there, but charged fine in the other.",1,0,1,0,0,1,0,0
7454,217012,"Please add QC kw to all listings for our EV community, thank you!",0,0,0,0,1,0,0,0
4254,170404,Using the quick charger,1,0,0,0,0,0,0,0
4179,147076,Cable is just long enough for a Tesla to nose in,0,0,0,0,0,0,0,1
2189,267997,another volt is charging. ,0,0,1,0,0,0,0,1
6689,215841,"Ground error, threw the circuit breaker to reset charger, and got another ground error. Couldnt charge.",1,0,0,0,0,0,0,0
5021,147633,"Make sure to swipe your credit card for every hour you need, I had to swipe 12 times for overnight charge in Tesla Model S.  Annoying but charger is very good, 30A 200V",0,0,0,0,1,0,0,1
4365,251633,"stopped by Thursday, had power, did a quick charge.  So just seem to be turned off on the weekends.",1,0,0,0,0,1,0,0
3644,71018,"The port two charging handle would not release, even after unlocking with CP card.  ICE'd the spot with my Volt.",1,0,1,0,0,0,0,1
4026,254040,Level 3 couldn't charge Tesla.,1,0,0,0,0,0,0,1
414,267364,Both units broken. Folks in Admin building didn't really know what to do. Maybe if others stop by and talk to them it will eventually help get them fixed.,1,0,0,0,0,1,0,0
1411,278089,Life saver. Drove from downtown to here with 8% battery. Barely made it! Charger overheated after about 16 minutes but so glad this is here!,1,1,0,0,0,0,0,0
2814,181941,"baby sleeping, time to charge.  Thanks Tesla and state of 
CT.",0,0,0,0,0,1,0,1
4304,188056,Ignore screen.  No card needed.  Just plug in works fine.  Free,0,0,0,1,1,0,0,0
3514,243174,"Powered on, and screen display and touchscreen working. But Charger plug is sealed up in plastic to stop use. Looks like they are almost done burying cable and getting concrete dried.",1,0,0,0,0,0,0,0
734,303213,Requires nrg evgo monthly payment subscription plus $2/hr. Not worth it. ,0,0,0,1,0,0,0,0
4762,179357,Free charge during Jury Duty,0,0,0,1,0,0,0,0
1931,202530,Still broken,1,0,0,0,0,0,0,0
6324,265968,"power off, no sign of emergency switch to reset.",1,0,0,0,0,0,0,0
3322,42784,"For instant access, either use your SemaCharge SmartCard, (or> dial 1-800-663-5633 anytime visit www.semacharge.com on your smartphone. Once completed, ask for a smart-card for future, easier access, if you don't have one.",1,0,0,0,1,0,0,0
561,278415,Model S @ 15mph. Both ChargePoint and Blink chargers. Lots of spaces.,1,0,1,0,0,0,1,1
2138,279854,Always grateful for AerVironment,1,0,0,0,0,0,0,0
1360,165168,"not working on fri night, ngr rep said it will not be up till mon.",1,0,0,0,0,0,0,0
3491,265316,There's a little table under trees.   Quiet on a Saturday.  ,0,0,0,0,0,1,0,0
1398,200845,Both sides not working,1,0,0,0,0,0,0,0
3789,220174,Sorry gray volt and thanks for leaving a note allowing me to unplug you. I'll be sure to plug you in when I have enough charge to get home. I was bone dry. ,0,0,0,0,1,0,0,0
7376,223133,The units are powered and appear operational.,1,0,0,0,0,0,0,0
6328,148421,"Charger still wobbles on its base, also is still in the flower bed where the cord is draped across the walk way...",1,0,0,0,0,0,0,0
2387,196011,"All spots occupied....  No update on the DCQC , still looks like a meter needs to be dropped. ",1,0,1,0,0,0,0,0
6341,269268,Checked in at 12 am and needed 140 miles to reach our next charge. We started the charging with 33 miles and at 6am it was only at 120. Not to mention it cost us $32. Won't be staying there again. ,0,1,0,0,0,0,1,0
8039,301286,A lot of chargers here!,0,0,1,0,0,0,0,0
591,242627,CHADdeMO working fine.,1,0,0,0,0,0,0,0
1586,54833,"The #1 220v charge station wouldn't unlock to release the plug from the holder. I could hear it click, but wouldn't release. 110v door opened fine. The north #2 charge station worked fine. Called it in to Charge point....",1,0,0,0,1,1,1,0
6946,72957,Charged here one day ago. One other car there when we arrived at 6:30am. 4 more by the time we left 25 minutes later.   Initial charge rate was 401 miles/hour!,1,0,1,0,0,0,1,0
1680,141109,Tesla charges at about 18 miles per hour.  The cost of parking plus charging is a bit steep but seems to work well. The charger is easy to see as soon as you enter the garage ,1,0,0,1,0,0,1,1
6508,130675,"	As a summer intern at Holman Cadillac in Mount Laurel, I've been looking for ways to improve our communication with clients about what it's like to own an EV, and to ease some of the common concerns potential buyers have. I tried to gain insight by taking the Cadillac ELR to all of the public charging stations in the local South Jersey area and judging the ease of use and abundance of stations over specific areas. This station was in the faculty lot behind a lifting gate that was open when I visited. Not sure if students would have access to the spaces when fall and spring semesters are in session. www.holmancadillac.com ",0,0,0,0,1,0,0,0
2145,76368,Tried to use L2 on left (at end of row) without success.  Said I had a fault.  I re-plugged in.  Still no luck.  drove home and plugged in and charged fine.  Not sure what the problem was.  This is a very convenient spot to re-charge when visiting the Steinbeck Center or local theatre as the entrance to the SC is only about 150 feet away from charger.  ,1,0,0,0,0,1,0,0
145,64862,Charged with CS-40. LPI lights up. Worked well. Short walk to wild cherries - nice local coffee shop with great food and service. ,1,0,0,0,0,1,0,0
3461,264456,Service employees were happy to let me use the free Wi-Fi in the waiting room while my car charged. Thanks!,0,0,0,0,0,1,0,0
1649,240463,"Station #1 gave ground fault. Tried Station #2 got ground fault. Tried it again and it started charging.  However, when I returned 2 hours later, the station was showing an error and my car had only gained 2 miles of charge.  I reported both to the 800 number.",1,0,0,0,0,0,0,0
2966,256844, ,0,0,0,0,0,0,0,0
2684,244955,"nice short walk, left my # on the dash",0,0,0,0,1,0,0,0
7046,253506,it's great. also bought  a $30 item which I would have not otherwise. ev chargers bringing new business ;),1,0,0,0,0,0,0,0
3796,209419,"No power to the EVSEs, the circuit breaker boxes underneath are locked with combination locks.  It is possible that a GFCI was tripped, but both stations going off at the same time seems like an intentional deed.",1,0,0,0,0,0,0,0
4197,202220,"2 chargepoint stations next to the store entrance, but they're not designated for EV vehicles only. I was lucky with an open spot right away, but there's a good chance an ICE will be there. Also, this charger seems to take a little longer than usual. A half charge is taking close to 3.5 hours so far.",0,0,1,0,0,0,1,0
3467,233332,"both chargers where blocked by employees of CB - had to ask the manager to find out if one of them could be moved. wasted effort, since this guy made me feel like I was not welcome here. after I mentioned that I would report this attitude to head office, he finally got the keys real quick, so I could hook up to the L2.",0,0,1,0,0,1,0,0
2072,79726,Nice amount of plugs. 4 hour limit might be a little unfair for bigger battery packs but my volt is charging fine :) ,0,0,1,0,0,1,0,1
6502,165506,These are on the outside on the right of the dealship. they are covered . only the one on the right has power. the touch doesn't work but times out Ok,1,0,0,0,0,0,0,1
6535,281516,Volt light is solid green when charging for those who think they aren't charging. ,0,0,0,0,1,0,0,1
3139,86691,Got a charge while at the nearby federal courthouse.  Thanks GA Power.,1,0,0,0,0,1,0,0
1374,301037,"Having breakfast at Summerland Beach Cafe, yum!",0,0,0,0,0,1,0,0
6916,178915,Great food and just stop by for lunch and you will get pump up! Thank you for the station!,0,0,0,0,0,1,0,0
760,243847,"Free to use, none were occupied at the time we were there.",0,0,0,0,0,0,1,0
8295,26046,Along with two others. Still 3 spots open!  Two are labeled 45 min only. ,0,0,1,0,0,1,0,0
5098,266381,"Hey, a CHAdeMO station that's actually in service ;)",1,0,0,0,0,0,0,0
3152,189347,Be careful there is a new sign on one of the Chargers I believe indicates you have to be a handicap sticker as well as   be an EV.,0,0,0,0,1,0,0,0
4977,80177,Stayed across the street at the Hilton Garden Inn on my way up to South Lake Tahoe. Worked great!,1,1,0,0,0,1,0,0
627,156634,Three S here at the moment.     _x1f50c__x1f44d_,0,0,1,0,0,0,0,1
7636,204757,The eVgo charger has not worked in weeks!!!,1,0,0,0,0,0,0,0
6058,95036,Stopped for a half-hour to charge my Nissan Leaf.  I appreciate the convenient location.  ,0,0,0,0,0,1,0,0
2502,293665,"Was on and available at 12am drive home. Thank goodness as we had only 12km left. Thank you, Kia!",0,0,0,0,0,1,0,1
7772,257294,Second time today. Thanks sheetz. Did you know a cup of ice was free????,0,0,0,0,0,1,0,0
1490,268192,checked and all seem to be 30 amps 208  for 6 kW charging. a great deal for go daddy workers. I saw a Teska s. leaf and Volt plugged in. ,0,0,0,0,0,0,1,1
2361,267092,"great place, easy, fast since it's one charge point, 28 miles an hour on model s.  ",1,0,0,0,0,0,1,1
6407,208599,Full,0,0,1,0,0,0,0,0
1549,182204,"Charged twice on 26th. Both times at 1A. Initially the connection was bad, orange circle. But I repositioned the charger a few times and it worked fine. ",0,0,0,0,0,0,1,0
997,170503,bmw i3,0,0,0,0,0,0,0,1
4236,66699,Charging cord has been cut.  Charging unit is inoperable.,1,0,0,0,0,0,0,0
8197,54994,Not the safest neighborhood but during the day there is a cool skateboard park within walking distance. The parking fees are reasonable and the electricity is free -- thanks SF General Hospital!!,0,0,0,1,0,1,0,0
5097,189837,Charge here everyday before work @ Morongo. Thanks Nissan for two years free charging on the Leaf!,1,0,0,1,0,0,0,1
1552,50393,Getting 144A and 387V. Approx 196 miles per hour,1,0,0,0,0,0,1,0
3984,284500,All full now,0,0,1,0,0,0,0,0
7342,214801,Totally ICED. ,0,0,1,0,0,0,0,0
4876,179345,Ugh just a bummer all full ,0,0,1,0,0,0,0,0
6242,214506,"""My Ford CMax Energi charges at about 1450 watts and the outlet I used over lunch sustained the load fine. """,0,0,0,0,0,0,1,0
