,id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
6255,157224,"Testing was scheduled for Monday, but was cancelled due to rain. This is currently being rescheduled by the manufacturer. - Greenlots",0,0,0,0,0,0,0,1
1367,276976,Only on empty charging space when I arrived Monday,0,0,1,0,0,0,0,0
912,286152,Thanks wall greens,0,0,0,0,0,1,0,0
2014,260379,"Seems legit. My No Charge To Charge card worked without having to call NRG. The standalone Level 2 charging station also appears energized via a solid green LED light indicating ""READY."" The CHAdeMO Nissan unit looks like it's not energized.",1,0,0,0,0,0,0,1
979,284589,They said they have been down for some time? Disappointed in MGM. ,1,0,0,0,0,0,0,0
3186,230221,"Stopped by the station last night, security came by and asked me if everything was ok as I was standing outside of my car, nice to see they are actively patrolling for the safety of mall shoppers. ",0,0,0,0,0,1,0,0
6603,148908,"Four gloriously free and green wrapped Blink chargers, not ICE'd and clearly visible. I love Kohl's.",0,0,1,0,0,1,0,0
31,308968,The cables are long enough to make the stations accessible even when ICE'd.,1,0,1,0,0,0,0,0
6753,145722,"Reads blink card and nocharge, broken again",1,0,0,0,0,0,0,0
8055,82497,Still broken...,1,0,0,0,0,0,0,0
1422,275744,"Quick charge is showing a ""ground error""",1,0,0,0,0,0,0,0
5591,172804,L3 down. One L2 is down. ,1,0,0,0,0,0,0,0
7298,126336,All occupied,0,0,1,0,0,0,0,0
169,305522,Tesla at Fuji would not work  ................  it appears to be a continuation of the same problem.   ,1,0,0,0,0,0,0,1
8937,64302,DO NOT CHARGE YOUR CAR HERE.  MY 2013 TESLA GOT KEY'ED ALL ALONG THE DRIVERS SIDE.  GHETTO.,0,0,0,0,1,1,0,1
6944,141368,In use. Fusion Energi charging. ,0,0,1,0,0,0,0,1
9347,56803,"Thanks for the charge, Will!",1,0,0,0,1,0,0,0
1090,282595,Level 2 chargers not working. Called & cust service said they didn't even see them in the system. :-(,1,0,0,0,0,0,0,0
4644,196796,"Charged while waiting to pick up friend who was servicing car. spots were ICEd, but staff moved cars to make space for me.",0,0,1,0,0,1,0,0
928,285766,If the 1st floor front side Chargers are all filled up. Try around the corner... there's a few more chargers.,0,0,1,0,1,1,0,0
7685,99659,"Was able to charge, first time I tried to, the system shut off and said error. I tried again and seems to be working fine now. ",1,0,0,0,0,0,0,0
2129,257357,Two Teslas charging when we arrived. Starbucks 10 sec walk,0,0,1,0,0,1,0,0
4311,204993,Only SAE Combo is working other 2 are down,1,0,0,0,0,0,0,0
5873,166187,The spots have 4 Hours parking signs. These spots tend to be taken in the morning but some of nice drivers yield theirs after lunch time.,0,0,1,0,0,0,0,0
1985,261175,All stations available.,0,0,1,0,0,0,0,0
3738,217493,"Lets add the QC kW, thank you!",1,0,0,0,1,0,0,0
9576,52617,QC works great!,1,0,0,0,0,0,0,0
77,308125,Green lots app would not work. ,1,0,0,0,0,0,0,0
3534,222384,"Sure. They put in vertical duplex outlets unfortunately. So only one charging cable can plug in at a time. I always keep extension cords, so we can optimize the charging arrangement. ",0,0,0,0,0,1,0,0
6881,142840,Ancira Nissan only has 2 chargers. They are constantly ICEd! It takes them about 30 mins to find someone to to move the gas cars out of our way. It is extremely frustrating. ,0,0,1,0,0,0,0,0
666,292818,only two working chargers one on level p1 and one on level p2,1,0,0,0,0,1,0,0
4974,187964,The charging location moved due to garage construction. It is now in the Nordstrom's garage on the bottom floor near the parking North entrance from within the store. ,0,0,0,0,0,1,0,0
1013,284134,If I'm over 80% feel free to unplug me. ,0,0,0,0,1,0,0,0
2286,253154,Please disregard note below it was meant for the Paramus Supercharger,0,0,0,0,1,0,0,0
9031,62150,Truly is free and I. Good condition.  Charging now,1,0,0,1,0,0,0,0
4131,209293,was here,0,0,0,0,0,0,0,0
9979,43961,Still works fine! Thanks,1,0,0,0,0,0,0,0
4547,199706,"two of four chargers are functional. Call ChargePoint every time you use a good charger, or the ones in a fault state won't get fixed.",1,0,0,0,0,0,0,0
6761,145559,Please fix this Nissan. ,0,0,0,0,0,0,0,1
3774,216653,Both chargers open and working. No ICE in sight. ,1,0,1,0,0,0,0,0
8828,66505,Charge ok but does not record the session to my account.,1,0,0,0,0,0,0,0
2364,251014,Worked great.  Thanks Weseloh.,1,0,0,0,0,0,0,0
498,296960,Just drove by to see what every one is saying and it looks like the filter is dirty I kinda cleaned it but should take some time to cool if that's the issue ,1,0,0,0,0,0,0,0
4891,190126,Only one L2 was working and it was already occupied. ,1,0,1,0,0,0,0,0
4918,189476,"Yesterday: Still only 3 of 4 stations working.  One spot taken by a newly purchased/leased EV just parking.  BTW, these spaces are for RV charging only...",1,0,1,0,1,0,0,0
316,302011,No issues,1,0,0,0,0,0,0,0
6173,159022,"One spot not iced, I'm charging now. Don't forget to ask/let them know when you use it. ",1,0,1,0,0,0,0,0
8021,83490,"Swiped our credit card, and plugged in, but would not connect. We called the 1-888 number, she was able to access the machine on the network, but did not know why it wasn't working. Security told us the plugs are not set up yet, which is why they had big barreled in all of the EV spaces. They made us move our car. We are very disappointed because we could have parked other places in downtown Rochester. We went here for the EV charging. ",1,0,0,0,1,1,0,0
7535,109466,People need to be considerate and move their cars to another spot once their car is charged. Today all three spots taken with all cars fully charged just sitting there blocking the spots.  ,0,0,1,0,0,0,0,0
7674,101151,Always ICEd. Management seemingly doesn't care. Why pay 10 grand to install a charger that is always blocked?,0,0,1,0,0,0,0,0
9960,44329,easy in easy out very close to the Bloomingdales Mens department,0,0,0,0,0,1,0,0
4133,209156,Two cars parked. Neither being charged. ,0,0,1,0,0,0,0,0
616,294038,"$5/hr SERIOUSLY! !! Cmon atlantic station give us a break!!!!
I'm so disappointed and at that price you might as well be driving with gas",0,0,0,1,0,1,0,0
6181,158773,ICE'd out of the parking spots next to the charger bit cables are long enough to reach if you park on the other side of the parking block.,0,0,1,0,0,0,0,0
1360,277194,Wow. This Gus guy gets around.  The charger worked great. Thanks NRG. My EZ Charge Card is making charging easy and free. I also love my LEAF. ,1,0,0,1,0,0,0,1
7773,93004,Charging with 374V/149A 59kW/h in Barstow while having breakfast at Denny's with a fit fare omelette.,1,0,0,0,0,1,1,0
10236,1154,What the crap!  A Nissan dealership that has closed gates on Sunday!  Useless for those who want to charge here on Sunnday. The dealership needs yo rethink this.   Also no assigned spaces.  Charging station on a disabled spot.  OMGosh.   Dr. Raza Khan,0,0,0,0,0,1,0,1
3352,226655,CHAdeMO adapter for Tesla FTW. 40kW peak. ,1,0,0,0,0,0,1,0
8103,81487,"both spots in use. one is me, done by 6:40",0,0,1,0,1,0,0,0
1840,264638,30 cents per kwhr,0,0,0,1,0,0,0,0
4743,194168,"Thanks for the new stations, Burlingame!",0,0,0,0,0,1,0,0
3520,222559,Still not fixed.. I wish I knew about this when I bought my car,1,0,0,0,0,0,0,0
1174,280834,Charger would not work and customer service no use since it was after 5 pm and they were closed. ,1,0,0,0,0,1,0,0
530,296307,"Don't underestimate the ""very busy"" comments. It's 1700 on Monday and there are 14 Ss charging, waiting or just finished. It's nuts, and its in a very small space.",0,0,1,0,0,0,0,1
3035,233808,Spot taken,0,0,1,0,0,0,0,0
51,308539,It's by entrance 4 of the mall. ,0,0,0,0,0,1,0,0
1210,280173,DC QC ,1,0,0,0,0,0,0,0
10010,42846,"This is a really good place to charge, safe, clean & easy to get to, provided, at least with my GPS, that you use 1000 Avocado Avenue instead of the Civic Center address, which drew a blank. The very good library is right next door. Thanks to Newport Beach for making this available.",0,0,0,0,0,1,0,0
4222,206969,"There are two cords but only one of the two spaces is reserved for Electric vehicles.  The other spot is closest to the door and usually has a non-EV in it.  Also, the business who owns the parking lot has a plug-in vehicle so this probably reduces the public's access to the spot.  ",0,0,1,0,0,0,0,0
4017,211999,Thank you Montrose for installing this. Worked great and it made our trip from Grand Junction doable in our Nissan Leaf. ,0,1,0,0,0,0,0,0
4948,188436,One spot iced. ,0,0,1,0,0,0,0,0
7471,114187,both new chargers still have out of order signs and roped off.,1,0,1,0,0,0,0,0
1582,271638,"Chargers are available to the public  you don't have to spend the night, although they do have yurts and cabins which sound interesting. They have a restaurant which is open from 11:30 am to 8:30 pm during the week, and 9:30 am to 8:30 pm on the weekends. Sounds like a great place to charge and eat!",0,0,0,1,0,1,0,0
2182,255867,"Has anyone reported the problems?  Not sure who to tell.
Carolyn (Prius)",1,0,0,0,0,0,0,0
9863,46368,Blink no longer allows guests ,1,0,0,0,0,0,0,1
8820,66713,Hard to find at night. Head toward parking lot of Sun Edison. Go left around the building. VW Audi headquarters is at the back left of the building. ,0,0,0,0,0,1,0,1
2468,248515,charging during jazz fest.  should be leaving around 5:00.  can move after 4:00 if we can swap parking spots,0,0,0,0,1,0,0,0
1799,265976,Perfect! Easy and free,1,0,0,1,0,0,0,0
2516,247146,Loading dock only accessible after daily laundry is complete (4:30 pm),0,0,0,0,0,1,0,0
1746,267090,Charge complete at 89% battery. Not sure if this is due to my battery limits or the charge station.,1,0,0,0,0,0,0,0
5068,185709,"All 4 spots were open during the few afternoon hours we were there eating and shopping. One handicapped driver ICE'd one of the spots before we left, but we didn't actually see him/her doing so. These chargers need to start getting used more frequently or this will happen more and more, I'm afraid.",0,0,1,0,0,1,0,0
3527,222446,I'm climbing around the corner while my car charges. Feel free to unplug me if you need to. :),0,0,0,0,1,0,0,0
282,303172,Left side working appears to be 4.5 kW,1,0,0,0,0,0,1,0
8700,69014,"It's a chargepoint site. Our first experience. Best if you have an account and card, but we were successful doing it over the phone. Site has two plugs available. Good restaurants within walking distance. ",1,0,1,0,1,1,0,0
3983,212864,I was able to successfully charge. 1 charger went down and I had to switch halfway through.,1,0,0,0,0,0,0,0
9995,43440,"Well, it's Oct and the charger isn't back online. Sema says it's the bldg's issue, bldg says the delay isn't theirs.",1,0,0,0,1,1,0,0
7253,130369,Quick charging at 41.5 kW.,1,0,0,0,0,0,1,0
7614,105852,Looks to be operational. A LEAF & Volt were suckling juice....,1,0,0,0,0,0,0,0
10186,23017,Thanks very busy dealership but happy to allow use of qcdc,1,0,1,0,0,0,0,1
9675,50264,https://charge.greenlots.com must have an account can use app or RFDI CARD.,1,0,0,0,1,0,0,0
6386,154317,Screen says unit not in service and both sides do not work now ,1,0,0,0,0,0,0,0
6182,158756,"2 Charge point chargers min $1.99 to charge. Go to back part of lot. Security guard there too, nice guy.",1,0,0,1,0,1,0,0
430,299008,Unplugged a white Chevy volt fully charged and charging my car now,0,0,1,0,1,0,0,1
8470,74071,Tesla 10 chargers now. I used the newer? pull~in forward type. 262 mi/hr. All good,1,0,0,0,0,0,1,1
7032,139448,"Tried three stations today. It looks like it's charging and stops two minutes later. No signs to explain anything. Worked on Saturday. Maybe it does not work when parking is free. Two Passats parked in the ev spots today, a Mazerati yesterday. No tickets",1,0,1,0,0,0,0,0
8322,76733,"Packing up and going up a bit got me around the VW bug blocking the charger.

The wine is cheaper if I pick it up there. They cover the travel... Sort of.",0,1,1,0,0,1,0,1
1749,267044,Called again and they said they were having breaker issues.,1,0,0,0,0,0,0,0
5663,171289,Used the charger 2nd out from Whole Foods.,1,0,0,0,0,1,0,0
9302,57393,"Maybe the chargers are behind locked gates/fences.  It's a sketchy area, and the residences there are all gated.",0,0,0,0,0,1,0,0
6966,140856,Charger working. Nice jeep parked in the ev parking only. ,1,0,0,0,0,0,0,0
8507,73469,3 chargers are working but one seems to be out of order.,1,0,1,0,0,0,0,0
38,308811,Arrived with 92 miles left in the battery. Plugged in to charger 2A and seeing the charging rate climbing past 290 mi/hr. The direction near the beginning of the comments is correct on how to find the Superchargers once inside. Make an IMMEDIATE right after the ticket machine and proceed straight the the red painted zone. ,0,0,0,0,0,1,1,0
4747,193982,"If I happen to be on the charger and you need access, please message me. My office is upstairs and I can get a charge later.",0,0,0,0,1,0,0,0
10193,22021,"Ha, just getting to review this place. In the evening, when they close, the gates are locked and you either can't get in, or you vehicle is locked in overnight! You can charge there, just be aware of closing time.",0,0,0,0,0,1,0,0
7173,136568,"seems to be working actually, even though the display does appear to be dead.",1,0,0,0,0,0,0,0
3726,217849,"Right CHADeMo screen not working, charging on Left.",1,0,0,0,0,0,0,0
3183,230298,"Charged this morning.   Chargers were busy,  one spot ICEd. ",1,0,1,0,0,0,0,0
4780,193325,will be here for 10 minutes,0,0,0,0,1,0,0,0
2460,248750,"one was working for sure, (the shorter of the 2).  The other one was giving me trouble with the touch screen.  too scratched up to work and recognize card once, but then wouldn't again (tried multiple times on larger one)",1,0,0,0,0,0,0,0
536,296248,"We finally have a CCS charger in Texas! Thank you NRG. I hope many, many more CCS chargers are also coming to Texas.",1,0,0,0,0,1,0,0
8857,65790,"As previously reported, 2 Leafs parked blocking the chargers but one of two was still accessible. Charged at 16/17 miles per hour. Chargers are on left/south side of building. ",1,0,1,0,0,1,1,1
1277,278671,Not sure what happened to charge rate at this site. Last time I stopped it was adding 110+ miles of range per hour. Now only topping out at 60. Tesla needs to get a SC btw Atlanta and Charlotte soon. ,0,1,0,0,0,0,1,1
9186,59536,Great valets. It was a busy Saturday night but they made sure I was set up,0,0,1,0,0,1,0,0
1838,264681,"Both quick chargers are open, using the newest now.",1,0,1,0,0,0,0,0
5670,171240,saved me thank you. need more station on the outskirts of town. ,0,1,0,0,0,1,0,0
10030,42415,"Charge port 2 showed available, authorized ok, but could not remove plug to use station.",1,0,0,0,0,1,0,0
3811,216046,"Hi:

According to my conversation with the company today, they said it was ok if I passed along to plugshare.com that:

They state that this station and the Casa Grande Chevron station should be functioning well by May 12.  

Also, they announced a major event for grand opening event for May 12 that will feature the state capitol, this station, the Casa Grande and Speedway/I10 AMPM, and a TEDx presentation.

https://www.facebook.com/goe3official/photos/a.540644099303917.90078893.519763194725341/972421866126136/?type=1&theater",1,0,0,0,0,0,0,0
10134,40280,"This isn't a ""public"" charging station but the manager let me plug in while their fleet of Nissan Leafs weren't charging.  Pretty cool guy!",0,0,0,0,0,1,0,1
1140,281726,Got 145mph of range with my Tesla and the CHdeMO adapter.  They also have a J1772 Level 2 charger and some 110v outlets ( but no NEMA 14-50 outlets).,1,0,0,0,0,0,0,0
5019,186774,Great station. 3 chargers...and all were open so I chose the quick charge. Filling up when I can on these super cold days (-2). Went from 79% to full in no time.,1,0,1,0,0,0,1,0
5408,177909,The breaker box is still turned on like it should be.  Until 12/27/2014 the parking lot is free to promote seasonal commerce. ,0,0,0,1,0,0,0,0
8686,69259,Charging on my way back to Lithonia.,0,1,0,0,0,0,0,0
6249,157302,"Free at this time and very nice setup with four chargers.  Lots of restaurants nearby, and of course the Family Fare supermarket.",0,0,1,1,0,1,0,0
5634,171844,New dealership.  Level 2 charger is on the right of the dealership just past the awning.  Looks to be accessible 24/7 (when cars aren't parked in front of it),1,0,0,0,0,0,0,0
3854,215325,They yank your plug if you park overnight here.  I believe they just don't want cars parked outside biz hours. ,0,0,0,0,0,1,0,0
1984,261236,The car is charging and the screen is still blank,1,0,0,0,0,0,0,0
5677,171138,The signage has been destroyed and the stall is not painted entirely green so ICE drivers are using these parking spaces unwittingly.  Don't count on it being available until the sign has been replaced.,0,0,1,0,0,0,0,0
699,291768,"Food, nail salons, ATM machine etc. great location over all ",0,0,0,0,0,1,0,0
9274,58050,2 Blink chargers. Free to charge and seems open to the public. But you may get hassled by security.,1,0,0,1,0,1,0,0
9796,47694,cost?,0,0,0,1,1,0,0,0
407,299411,"Plugs only on during business hours, they are free,although they salespeople will try to 'trade u outta' your car. Lol",0,0,0,1,0,1,0,0
7454,115258,"Yiches, I now understand range anxiety. Was wondering if I would make it. I'm so glad this location has both a level 2 and a DC fast charger. ",1,1,0,0,0,0,0,0
7855,86739,Charging free. $2 an hour parking. great location,0,0,0,1,0,1,0,0
8312,77015,I just got off the phone with the dealer they said the charger is working,1,0,0,0,1,0,0,1
6700,147063,Both plugs are inoperative. ,1,0,1,0,0,0,0,0
3744,217299,These things are broken. No action.,1,0,0,0,0,0,0,0
7745,95834,"The chargers are across the road from the Tim Horton's in the commuter lot.  Chargers are located on the east side of the lot beside the handicap spots.
My Model S is charging at 32 amps, 233 v. 19 mi./hr.",1,0,0,0,0,1,0,0
4742,194173,"Charging overnight again, thanks Palm Springs.",0,0,0,0,1,0,0,0
5868,166321,station most in hurricane Sandy and not replaced.,1,0,0,0,0,0,0,0
627,293665,"Was on and available at 12am drive home. Thank goodness as we had only 12km left. Thank you, Kia!",0,1,0,0,0,0,0,0
9774,48217,"In State Square Garage, not working on a Sunday, needs code?",1,0,0,0,1,1,0,0
4081,210300,sign says leafs only,0,0,0,0,0,1,0,0
5483,175671,only 2x chargers available. ,0,0,1,0,0,0,0,0
6337,155481,tested charger tested a-ok had to charge here due to a fully charged volt blocking charger at dog and cat pound,1,0,1,0,0,0,0,1
4202,207568,191 ,0,0,0,0,0,0,0,0
6121,160360,"Grubbs charger seems someone broke it, hopefully this one works",1,0,0,0,0,0,0,0
992,284517,"Thanks to Jim for being helpful!
While charging they can give you a ride in their shuttle to drop you off f.e. at the mall. Awesome!",0,0,0,0,0,1,0,0
3200,229842,full,0,0,1,0,0,0,0,0
9208,59168,Nice shopping center with lots of food places a Dick and a Petsmart. Puppy go groomed as I charged. ,1,0,0,0,0,1,0,0
9300,57424,$2 per hour,0,0,0,1,0,0,0,0
2596,244935,always seems free when I get here. ,0,0,0,1,0,0,0,0
6038,162266,Map showed online and available but faulted as soon as I hooked up. Self test fault again. ,1,0,0,0,0,0,0,0
4787,193241,"horrible etiquette. car is using the quick charger but the charge is done the people are nowhere to be found and it's in the locked position so I can't just unplug it and use it. USE A TIMER, COME BACK ON TIME!! Leaf, CA 7DHD824",0,0,0,0,1,0,0,0
8815,66856,"It appears blink has made repairs since the last check-in because all 4 appear to be operational now. Only 1 spot was taken by a Car2Go (which was actually charging) & the rest were open. As per blink, operating hours are 10:00 AM to 9:00 PM. Recargo, can you please update this, thanks!",1,0,1,0,1,1,0,1
2941,236021,EVgo says QC  is not live yet _x1f601_ card not authorized. Charger ID is no good. Hope I can limp to another charger somewhere. Grrrrrrrrrr!!!!!!!! Level 2 says same thing.  ,1,1,0,0,0,0,0,0
4705,195440,2 Non-EVs in the three parking spaces within reach. 3rd had a PHEV charging. ,0,0,1,0,0,0,0,0
6058,161857,"Hi there, I just got an EV and commute to Burlingame for work about 50 miles one-way.  I'm wondering if I can charge my vehicle here at this station.  Do they charge? if so, what is their typical charge?

Thanks in advance.
Sam  ",0,0,0,0,1,1,0,0
1395,276313,Staff are really nice here. I really appreciate the support of this local business owner!  It will be nice when Tesla completed their Virginia Beach supercharger.  I just wish I could buy something from this movie theatre to express my thanks. ,0,0,0,0,0,1,0,1
4153,208743,Tesla charger working great. checking out scheels,1,0,0,0,0,0,0,0
7436,116626,Thanks to Meijer for supporting the SC rollout.,0,0,0,0,1,0,0,0
4583,198612,"Oops, $0.75/hour. 6,000 watts. ",0,0,0,1,0,0,1,0
4014,212021,"I love having the Tesla CHAdeMO adapter.  I am getting 130 miles/hour at this location.  Peak Volts = 316, Amps = 122.",0,0,0,0,0,0,1,0
2817,239593,Volts taking up space,0,0,1,0,0,0,0,0
1016,284090,construction ,0,0,0,0,0,1,0,0
4269,205968,Eta 1130 a.m,0,0,0,0,1,0,0,0
3981,212909,Awesome news! Looking forward to trying it.,0,0,0,0,0,0,0,0
5475,175900,fast charge not working,1,0,0,0,0,0,0,0
6996,140108,Still failing the self test. ,1,0,0,0,0,0,0,0
3521,222552,"Tried charging my Spark EV using the CCS connector, kept getting Fatal Internal Error.  Process was - turn off car, tap card, remove plug from holder, plug in to car.  After a few seconds the dash display turns on in the car showing ""Plug-In To Charge"", then turns off in a few seconds.  Right as that happens the CCS unit reports Fatal error.  Repeated this many times with no luck.",1,0,0,0,0,0,0,0
4843,191347,Taking advantage of Red Robin Tavern Double Seahawks promotion.,0,0,0,0,0,1,0,0
7294,126771,Black Leaf in quick charge and has already finished. However the owner is no where to be found.,0,0,1,0,0,0,0,0
9916,45256,"Lock handle didn't work on left port, right one worked fine.",1,0,0,0,0,1,0,0
8521,73067,A PIP in the other spot.,1,0,0,0,0,0,0,0
1501,273875,We walked down to the Ice Cream store at the end of the little shopping center and got the Bourbon Pecan!  There is nothing else you need to know!,0,0,0,0,0,1,0,0
4794,193011,"Starting amp is about 75 then drop to 40.
So not really a super quick charger! But it works fine!",1,0,0,0,0,0,1,0
6378,154383,Behind the Grand Regency sign in the plaza between Michaels and Staples. Olive Garden across the street.,0,0,0,0,0,1,0,0
4784,193262,"Touch screens are dirty and intermittent even within the same sequence or session. Right L3 stopped at 40% and would not start again in 3 tries. L L2 buzzes all day, R L2 screen is out. What kinds of companies are these, Blink and Larry Miller Toyota, to leave their 220V and 500V equipment out of order?",1,0,0,0,0,0,0,0
4211,207412,Stall 1A appears not to be energized. ,1,0,0,0,0,0,0,0
6488,151284,Rate is fixed at 5$ for non guests. Charger too slow if you don't stay overnight but I wish every hotel would take the same road with dedicated charger instead of the usual 120v plug. JC's restaurant next to it is nice while waiting for a recharge.,0,0,0,1,0,1,1,0
9188,59524,Go to right of Taco Bell's drive-in then behind Taco Bell and Comfort in. ,0,0,0,0,0,1,0,0
4944,188541,Great location and nice place to eat,0,0,0,0,0,1,0,0
10018,42620,"For instant access, either dial 1-800-663-5633 anytime <OR> visit www.semacharge.com on your smartphone.  Once completed, ask for a smart-card for future, easier access. ",1,0,0,0,1,0,0,0
4925,189125,Level 3 blocked but easy access to level 2. ,0,0,1,0,0,0,0,0
7315,125542,"After a bit of searching, I found this charging station and updated its location.  There were numerous other cars parked in the area, but I did not see anyone to talk with about access to this station.",0,0,0,0,0,1,0,0
9019,62377,"While I was able to charge successfully, one of the ports on the dual unit was stuck (plug wont disengage).   I used the remaining port and was able to charge.",1,0,0,0,0,0,0,0
7309,125877,Cannot charge outside of dealer hours. ,1,0,0,0,0,1,0,0
4268,206029,Its charging. Grt,1,0,0,0,0,0,0,0
1314,278089,Life saver. Drove from downtown to here with 8% battery. Barely made it! Charger overheated after about 16 minutes but so glad this is here!,1,1,0,0,0,0,1,0
1343,277506,"These charging stations have changed from initially only needing to sign up for a GE Wattstation account ... to now needing to have that account linked to PayPal (even though these stations are listed as ""free"").",0,0,0,1,0,0,0,0
5996,163385,The car reduced the amps to 22 complaining of extension cooed or bad wiring.  Only getting 14 mph.,0,0,0,0,0,0,1,0
1761,266681,Looks to me like they have Signet branded AND Nissan branded units??,0,0,0,0,1,0,0,0
7311,125720,Black volt was fully charged so I had to unplug u,0,0,1,0,0,0,0,0
3994,212612,worked but slow,1,0,0,0,0,0,1,0
8003,83860,"Charger #2 still displays an error message. One of the 2 parking spaces is reserved for City of Walnut Creek vehicles. I arrived close to 5:00 PM, and a city vehicle was in that spot and plugged into charger #1, but all charged up. I checked with a city staffer, who allowed me to unplug the city vehicle, to plug in my vehicle. (Parking space #2 is limited to 90 minutes.)",1,0,1,0,0,1,0,0
6029,162546,SAE Combo Users: port offline and being worked on by the manufacturer. ,1,0,0,0,0,0,0,1
1735,267411,Not free parking on weekends as I previously reported. Also there are two garages on queen street. Only the one to the west has the charging stations.,0,0,0,1,0,1,0,0
1693,268704,"Inn owner kind and accommodating.  They charge a flat rate of $5, perhaps nothing if you are a bona fide guest.  We were not guests, but needed a few hours' charge to get back to Boston.  Piece of cake getting home afterwards.",0,1,0,1,0,1,0,0
6090,160915,"signs advertise L1 charging, bit there is no plugs to be found. L2 were so taken.",0,0,1,0,0,0,0,0
9901,45621,"South charger is still unresponsive.  When you turn off of the street, the 2 chargers are on the 2nd floor of the garage to the left.  This means that the library will not validate the parking, but you can park for 1 hour free and one more with validation from the parking office for a total of two hours.  Blink charger is $1/hr. for members / $2 non-members.",1,0,1,1,0,1,0,0
10213,11427,"Very weird, right side card reader wasn't working and the screen was locked on the ""hello"" and wasn't changing, left side worked but only after I got a code from blink support. Issue reported to Blink support. Added: No sooner had I written that, but the charged failed after about two minutes charging. Very weird station, really needs servicing.",1,0,0,0,0,0,0,0
3366,226054,"My first supercharger! Coming back from Baltimore and didn't NEED to charge, but why not?! Used stall 2B and was the only Tesla there. Charged at 263 amps, 375 volts for peak of 360 miles per hour. WOW! So cool! Supercharges are basically right in front of the service center on the southbound side of 95.",1,1,0,0,0,0,1,0
608,294326,"Overheating problem persists. Got about 40% charge from CHAdeMO and then it stopped with an error screen and Alarm light again, just as it did on August 12th. 
System doesn't reset with Stop button. Customer service unable to restart charging remotely. Three vent fans in the back are not running (see picture), and there is a lot of heat coming out from this vent. Top most two fans are running. Customer Service has been notified. 
Adjacent J1772 cord is on the pavement again.",1,0,0,0,0,0,0,0
3832,215617,"Just called them to check on CHAdeMo.
Really nice people here.
They said they are in the process of working on it and that it will be available soon.

Wow...another hole drilled into the coffin of gas cars?",1,0,0,0,0,1,0,0
7796,90727,"Added EV Parking signs, though not 100% effective as ICEing is still common",0,0,1,0,0,0,0,0
9985,43815,"Called valet guys, they report all chargers are fixed and operational.",1,0,0,0,1,0,0,0
5837,167113,Works great. 4 chargers. Within walking distance of the strip and taco trucks at night. ,0,0,1,0,0,1,0,0
7347,123400,"Three failed self test
One blank screen 

All four are powered up and have lights ",1,0,0,0,0,0,0,0
2388,250394,"Dnt think there's a charging station here in the Parking lot, ev cars dnt go here will waste your batteries. like it did mine I've been going in circles",0,0,0,0,0,1,0,0
4380,203686,"Slow to charge, but nice place to stop.",0,0,0,0,0,1,1,0
3439,224474,Black Tesla MS was in the parking space but not charging.  Please do not block the charger if you do not need it so other EV drivers can can use it.,0,0,0,0,1,0,0,0
4430,202369,Should be done around 12:15,0,0,0,0,1,0,0,0
9355,56663,2 of the 3 spots were taken by Cars2go cars. Lame. ,0,0,1,0,0,0,0,1
507,296708,"Charger for customers of Stevens Creek Kia only (free).  Otherwise, this location will cost you $15. As a customer, I felt like the management felt burdened to help me get the fast charger working for me.  I certainly did not feel like a valued customer.  Plus, why not let all Kia customers use the charger for free?   I'm very disappointed in this dealership's policy regarding the use of this charger. ",0,0,0,1,0,1,0,1
3239,228943,Just a quick test charge. Worked fine for 23 mph.,1,0,0,0,0,0,1,0
4108,209689,"I'm so glad these are installed.  Makes the drive to Shamrock, TX possible from Dallas.",0,1,0,0,0,0,0,0
4710,195158,1 Prius and 1 c-max is currently charging around 2pm. ,0,0,1,0,0,0,0,0
8267,78076,"ICE'd at first. One left, but neither unit would charge. Pressed START and got blinking light but no juice.",1,0,1,0,0,0,0,0
4497,201110,"It's freaking cold, Mr. Bigglesworth!",0,0,0,0,0,1,0,0
5381,178383,works great. only quick charger. warning No 6.6kw xharger.,1,0,0,0,1,0,0,0
5325,179716,Chademo worked fine. Looks like combo charger is operational as well. ,1,0,0,0,0,0,0,0
9970,44132,Thanks a lot Younker Nissan!!!,0,0,0,0,0,0,0,1
6766,145433,"Plug could not be removed from stand, called no help",1,0,0,0,0,0,0,0
7070,138770,be careful if u open your tesla hatch. hits low beam. otherwise great! parking was free friday!,0,0,0,0,1,0,0,1
3061,233248,The staff at Palmetto 57 are always very nice and accommodating. There was a car parked in the charger spot and it was moved within minutes. ,0,0,1,0,0,1,0,0
4075,210522,Parking garage under Nordstroms -- lots of outlets interspersed. ,0,0,1,0,0,1,0,0
9841,46673,CHAdeMO working fine. Costs $5 for blink members and $8 for guests. ,1,0,0,1,0,0,0,0
4449,202030,The unit to the north SN 211131 is broken. Touch screen is defective. Unit to the south SN 211128 works but spontaneously reboots periodically. ,1,0,0,0,0,0,0,0
7427,117543,"free to charge, 2 GE ports, good signage.  Thanks Eden Prairie!",1,0,0,1,0,1,0,0
6053,161899,Charging appears to be free. Parking is 25¢/hr on weekdays from 8a-5p. ,0,0,0,1,0,0,0,0
273,303268,"Security had to let me in this late, but they were very nice about it.",0,0,0,0,0,1,0,0
3691,218851,"Turned off for some reason, could not charge.",1,0,0,0,0,0,0,0
7391,120496,Charge station worked fine. Glad is at foot of mountain. My range anxiety went down a notch :),1,1,0,0,0,0,0,0
